trajectory_id,time_step,S,I,R
22,54,0,1,93
22,55,0,1,93
22,56,0,1,93
22,57,0,1,93
22,58,0,1,93
22,59,0,1,93
22,60,0,1,93
23,0,53,4,0
23,1,52,3,2
23,2,52,2,3
23,3,52,2,3
23,4,50,4,3
23,5,49,5,3
23,6,46,8,3
23,7,44,9,4
23,8,42,10,5
23,9,38,12,7
23,10,31,19,7
23,11,27,22,8
23,12,24,24,9
23,13,18,27,12
23,14,14,31,12
23,15,12,27,18
23,16,10,26,21
23,17,8,25,24
23,18,7,25,25
23,19,5,26,26
23,20,4,20,33
23,21,4,17,36
23,22,4,16,37
23,23,4,16,37
23,24,3,15,39
23,25,2,16,39
23,26,2,13,42
23,27,2,13,42
23,28,2,10,45
23,29,2,10,45
23,30,2,8,47
23,31,2,7,48
23,32,2,7,48
23,33,2,6,49
23,34,2,6,49
23,35,2,4,51
23,36,2,4,51
23,37,2,3,52
23,38,2,3,52
23,39,2,2,53
23,40,2,2,53
23,41,2,2,53
23,42,2,1,54
23,43,2,1,54
23,44,2,1,54
23,45,2,1,54
23,46,2,1,54
23,47,1,2,54
23,48,1,2,54
23,49,1,1,55
23,50,1,1,55
23,51,1,1,55
23,52,1,1,55
23,53,1,0,56
23,54,1,0,56
23,55,1,0,56
23,56,1,0,56
23,57,1,0,56
23,58,1,0,56
23,59,1,0,56
23,60,1,0,56
24,0,66,4,0
24,1,62,8,0
24,2,60,7,3
24,3,57,8,5
24,4,54,10,6
24,5,52,12,6
24,6,50,13,7
24,7,48,14,8
24,8,46,16,8
24,9,43,17,10
24,10,37,22,11
24,11,29,28,13
24,12,24,30,16
24,13,23,27,20
24,14,19,26,25
24,15,18,27,25
24,16,13,29,28
24,17,10,32,28
24,18,9,31,30
24,19,6,30,34
24,20,6,25,39
24,21,5,22,43
24,22,3,23,44
24,23,3,19,48
24,24,3,17,50
24,25,2,17,51
24,26,2,15,53
24,27,2,14,54
24,28,2,14,54
24,29,2,13,55
24,30,2,12,56
24,31,2,9,59
24,32,2,8,60
24,33,2,7,61
24,34,2,6,62
24,35,2,6,62
24,36,2,6,62
24,37,2,5,63
24,38,2,5,63
24,39,1,5,64
24,40,1,4,65
24,41,1,4,65
24,42,1,3,66
24,43,1,2,67
24,44,1,2,67
24,45,1,1,68
24,46,1,1,68
24,47,1,1,68
24,48,1,1,68
24,49,1,1,68
24,50,1,0,69
24,51,1,0,69
24,52,1,0,69
24,53,1,0,69
24,54,1,0,69
24,55,1,0,69
24,56,1,0,69
24,57,1,0,69
24,58,1,0,69
24,59,1,0,69
24,60,1,0,69
25,0,91,2,0
25,1,90,3,0
25,2,88,5,0
25,3,86,7,0
25,4,80,13,0
25,5,77,15,1
25,6,72,19,2
25,7,66,24,3
25,8,57,32,4
25,9,49,37,7
25,10,42,42,9
25,11,33,49,11
25,12,24,52,17
25,13,19,54,20
25,14,15,53,25
25,15,10,50,33
25,16,9,49,35
25,17,6,49,38
25,18,4,43,46
25,19,4,41,48
25,20,2,40,51
25,21,2,36,55
25,22,1,31,61
25,23,1,29,63
25,24,1,28,64
25,25,1,26,66
25,26,1,21,71
25,27,1,21,71
25,28,1,19,73
25,29,1,17,75
25,30,0,14,79
25,31,0,12,81
25,32,0,12,81
25,33,0,10,83
25,34,0,8,85
25,35,0,8,85
25,36,0,8,85
25,37,0,7,86
25,38,0,6,87
25,39,0,5,88
25,40,0,4,89
25,41,0,4,89
25,42,0,4,89
25,43,0,3,90
25,44,0,3,90
25,45,0,3,90
25,46,0,3,90
25,47,0,3,90
25,48,0,3,90
25,49,0,3,90
25,50,0,2,91
25,51,0,2,91
25,52,0,2,91
25,53,0,1,92
25,54,0,1,92
25,55,0,1,92
25,56,0,1,92
25,57,0,1,92
25,58,0,1,92
25,59,0,1,92
25,60,0,1,92
26,0,72,5,0
26,1,72,3,2
26,2,70,5,2
26,3,68,7,2
26,4,63,12,2
26,5,55,18,4
26,6,53,19,5
26,7,45,24,8
26,8,41,26,10
26,9,34,32,11
26,10,27,37,13
26,11,22,37,18
26,12,16,39,22
26,13,14,37,26
26,14,11,39,27
26,15,8,35,34
26,16,6,36,35
26,17,4,36,37
26,18,4,33,40
26,19,4,30,43
26,20,3,27,47
26,21,3,25,49
26,22,3,24,50
26,23,3,20,54
26,24,2,17,58
26,25,1,15,61
26,26,1,15,61
26,27,1,13,63
26,28,1,12,64
26,29,0,13,64
26,30,0,12,65
26,31,0,11,66
26,32,0,7,70
26,33,0,6,71
26,34,0,5,72
26,35,0,5,72
26,36,0,5,72
26,37,0,5,72
26,38,0,4,73
26,39,0,4,73
26,40,0,4,73
26,41,0,3,74
26,42,0,3,74
26,43,0,3,74
26,44,0,3,74
26,45,0,2,75
26,46,0,2,75
26,47,0,2,75
26,48,0,1,76
26,49,0,1,76
26,50,0,1,76
26,51,0,1,76
26,52,0,1,76
26,53,0,1,76
26,54,0,1,76
26,55,0,1,76
26,56,0,1,76
26,57,0,1,76
26,58,0,1,76
26,59,0,1,76
26,60,0,1,76
27,0,53,3,0
27,1,50,6,0
27,2,49,7,0
27,3,46,8,2
27,4,43,10,3
27,5,40,13,3
27,6,37,16,3
27,7,32,16,8
27,8,30,17,9
27,9,27,18,11
27,10,24,19,13
27,11,23,19,14
27,12,21,20,15
27,13,16,23,17
27,14,14,21,21
27,15,14,20,22
27,16,11,21,24
27,17,11,17,28
27,18,10,18,28
27,19,8,19,29
27,20,8,17,31
27,21,8,14,34
27,22,8,13,35
27,23,8,10,38
27,24,6,12,38
27,25,6,12,38
27,26,6,10,40
27,27,6,10,40
27,28,6,9,41
27,29,5,10,41
27,30,3,12,41
27,31,3,10,43
27,32,3,9,44
27,33,3,9,44
27,34,3,9,44
27,35,3,7,46
27,36,3,6,47
27,37,3,6,47
27,38,3,5,48
27,39,2,6,48
27,40,1,7,48
27,41,0,7,49
27,42,0,7,49
27,43,0,6,50
27,44,0,5,51
27,45,0,5,51
27,46,0,5,51
27,47,0,5,51
27,48,0,4,52
27,49,0,4,52
27,50,0,4,52
27,51,0,3,53
27,52,0,3,53
27,53,0,3,53
27,54,0,3,53
27,55,0,3,53
27,56,0,3,53
27,57,0,2,54
27,58,0,2,54
27,59,0,2,54
27,60,0,2,54
28,0,55,2,0
28,1,54,3,0
28,2,52,5,0
28,3,49,8,0
28,4,48,9,0
28,5,47,10,0
28,6,44,12,1
28,7,38,18,1
28,8,31,24,2
28,9,21,31,5
28,10,18,32,7
28,11,12,33,12
28,12,9,32,16
28,13,6,30,21
28,14,5,28,24
28,15,5,25,27
28,16,2,25,30
28,17,2,20,35
28,18,1,19,37
28,19,1,18,38
28,20,1,17,39
28,21,1,15,41
28,22,1,13,43
28,23,1,12,44
28,24,1,12,44
28,25,1,11,45
28,26,1,9,47
28,27,1,9,47
28,28,1,9,47
28,29,1,8,48
28,30,1,8,48
28,31,1,7,49
28,32,1,7,49
28,33,1,7,49
28,34,1,6,50
28,35,0,7,50
28,36,0,7,50
28,37,0,7,50
28,38,0,6,51
28,39,0,6,51
28,40,0,6,51
28,41,0,6,51
28,42,0,6,51
28,43,0,6,51
28,44,0,6,51
28,45,0,6,51
28,46,0,6,51
28,47,0,6,51
28,48,0,6,51
28,49,0,6,51
28,50,0,5,52
28,51,0,4,53
28,52,0,3,54
28,53,0,3,54
28,54,0,3,54
28,55,0,3,54
28,56,0,3,54
28,57,0,3,54
28,58,0,3,54
28,59,0,3,54
28,60,0,3,54
29,0,96,5,0
29,1,96,5,0
29,2,94,6,1
29,3,92,6,3
29,4,91,7,3
29,5,88,9,4
29,6,86,11,4
29,7,82,14,5
29,8,76,19,6
29,9,75,18,8
29,10,67,24,10
29,11,59,28,14
29,12,51,34,16
29,13,42,41,18
29,14,35,43,23
29,15,27,48,26
29,16,24,48,29
29,17,21,47,33
29,18,15,53,33
29,19,12,55,34
29,20,10,52,39
29,21,9,47,45
29,22,8,45,48
29,23,7,43,51
29,24,7,36,58
29,25,6,31,64
29,26,5,29,67
29,27,3,26,72
29,28,3,21,77
29,29,3,19,79
29,30,3,16,82
29,31,3,14,84
29,32,3,11,87
29,33,2,11,88
29,34,2,11,88
29,35,2,11,88
29,36,2,10,89
29,37,2,10,89
29,38,1,7,93
29,39,1,6,94
29,40,1,6,94
29,41,1,6,94
29,42,1,6,94
29,43,1,6,94
29,44,1,5,95
29,45,1,4,96
29,46,1,3,97
29,47,1,3,97
29,48,1,3,97
29,49,1,3,97
29,50,1,3,97
29,51,1,2,98
29,52,1,2,98
29,53,1,2,98
29,54,1,2,98
29,55,1,2,98
29,56,1,1,99
29,57,1,1,99
29,58,1,1,99
29,59,1,1,99
29,60,1,1,99
30,0,79,3,0
30,1,76,6,0
30,2,72,10,0
30,3,72,9,1
30,4,72,8,2
30,5,72,7,3
30,6,71,7,4
30,7,69,6,7
30,8,66,9,7
30,9,64,11,7
30,10,58,15,9
30,11,52,21,9
30,12,42,27,13
30,13,37,28,17
30,14,32,31,19
30,15,23,36,23
30,16,17,38,27
30,17,13,41,28
30,18,11,33,38
30,19,9,31,42
30,20,9,25,48
30,21,9,25,48
30,22,8,24,50
30,23,7,22,53
30,24,4,23,55
30,25,3,21,58
30,26,3,17,62
30,27,2,15,65
30,28,1,16,65
30,29,1,15,66
30,30,1,13,68
30,31,1,11,70
30,32,1,11,70
30,33,1,9,72
30,34,1,7,74
30,35,1,7,74
30,36,1,7,74
30,37,1,5,76
30,38,1,5,76
30,39,1,5,76
30,40,1,5,76
30,41,1,5,76
30,42,1,4,77
30,43,1,4,77
30,44,1,4,77
30,45,1,4,77
30,46,1,4,77
30,47,1,3,78
30,48,1,3,78
30,49,1,3,78
30,50,1,3,78
30,51,1,3,78
30,52,1,3,78
30,53,1,3,78
30,54,1,3,78
30,55,1,3,78
30,56,1,3,78
30,57,1,3,78
30,58,1,3,78
30,59,1,3,78
30,60,1,3,78
31,0,54,5,0
31,1,52,7,0
31,2,47,12,0
31,3,45,13,1
31,4,43,14,2
31,5,37,19,3
31,6,30,21,8
31,7,23,25,11
31,8,17,31,11
31,9,12,33,14
31,10,11,29,19
31,11,9,28,22
31,12,9,27,23
31,13,7,25,27
31,14,6,22,31
31,15,4,18,37
31,16,3,17,39
31,17,2,18,39
31,18,0,20,39
31,19,0,18,41
31,20,0,17,42
31,21,0,16,43
31,22,0,14,45
31,23,0,13,46
31,24,0,13,46
31,25,0,10,49
31,26,0,9,50
31,27,0,9,50
31,28,0,9,50
31,29,0,9,50
31,30,0,7,52
31,31,0,5,54
31,32,0,5,54
31,33,0,3,56
31,34,0,3,56
31,35,0,3,56
31,36,0,3,56
31,37,0,3,56
31,38,0,3,56
31,39,0,3,56
31,40,0,3,56
31,41,0,3,56
31,42,0,3,56
31,43,0,3,56
31,44,0,3,56
31,45,0,3,56
31,46,0,2,57
31,47,0,1,58
31,48,0,1,58
31,49,0,1,58
31,50,0,0,59
31,51,0,0,59
31,52,0,0,59
31,53,0,0,59
31,54,0,0,59
31,55,0,0,59
31,56,0,0,59
31,57,0,0,59
31,58,0,0,59
31,59,0,0,59
31,60,0,0,59
32,0,98,5,0
32,1,96,7,0
32,2,93,9,1
32,3,88,13,2
32,4,81,19,3
32,5,73,26,4
32,6,64,30,9
32,7,53,33,17
32,8,48,36,19
32,9,35,46,22
32,10,25,49,29
32,11,20,43,40
32,12,15,46,42
32,13,10,49,44
32,14,8,48,47
32,15,7,46,50
32,16,7,41,55
32,17,5,39,59
32,18,3,37,63
32,19,2,33,68
32,20,2,27,74
32,21,2,24,77
32,22,2,20,81
32,23,2,17,84
32,24,2,15,86
32,25,2,14,87
32,26,2,11,90
32,27,2,8,93
32,28,2,7,94
32,29,2,7,94
32,30,2,7,94
32,31,1,8,94
32,32,1,7,95
32,33,1,6,96
32,34,1,6,96
32,35,1,6,96
32,36,1,5,97
32,37,1,3,99
32,38,1,3,99
32,39,1,3,99
32,40,1,3,99
32,41,1,3,99
32,42,1,2,100
32,43,1,1,101
32,44,1,1,101
32,45,1,1,101
32,46,1,1,101
32,47,1,1,101
32,48,1,0,102
32,49,1,0,102
32,50,1,0,102
32,51,1,0,102
32,52,1,0,102
32,53,1,0,102
32,54,1,0,102
32,55,1,0,102
32,56,1,0,102
32,57,1,0,102
32,58,1,0,102
32,59,1,0,102
32,60,1,0,102
33,0,65,2,0
33,1,64,2,1
33,2,63,3,1
33,3,62,4,1
33,4,60,6,1
33,5,58,7,2
33,6,58,6,3
33,7,54,9,4
33,8,52,10,5
33,9,47,15,5
33,10,44,17,6
33,11,41,20,6
33,12,35,24,8
33,13,29,27,11
33,14,27,26,14
33,15,22,28,17
33,16,16,30,21
33,17,15,29,23
33,18,12,27,28
33,19,9,28,30
33,20,9,25,33
33,21,8,25,34
33,22,8,23,36
33,23,7,22,38
33,24,6,20,41
33,25,5,17,45
33,26,4,17,46
33,27,4,16,47
33,28,4,13,50
33,29,3,11,53
33,30,2,10,55
33,31,2,9,56
33,32,2,8,57
33,33,2,7,58
33,34,2,6,59
33,35,2,5,60
33,36,2,4,61
33,37,2,4,61
33,38,2,3,62
33,39,2,2,63
33,40,2,1,64
33,41,2,1,64
33,42,2,1,64
33,43,2,1,64
33,44,2,1,64
33,45,2,0,65
33,46,2,0,65
33,47,2,0,65
33,48,2,0,65
33,49,2,0,65
33,50,2,0,65
33,51,2,0,65
33,52,2,0,65
33,53,2,0,65
33,54,2,0,65
33,55,2,0,65
33,56,2,0,65
33,57,2,0,65
33,58,2,0,65
33,59,2,0,65
33,60,2,0,65
34,0,67,4,0
34,1,66,5,0
34,2,63,8,0
34,3,62,9,0
34,4,59,10,2
34,5,57,12,2
34,6,50,17,4
34,7,41,24,6
34,8,32,30,9
34,9,26,33,12
34,10,19,37,15
34,11,14,37,20
34,12,12,36,23
34,13,8,34,29
34,14,6,33,32
34,15,6,29,36
34,16,5,28,38
34,17,5,23,43
34,18,5,21,45
34,19,5,15,51
34,20,5,13,53
34,21,5,12,54
34,22,5,11,55
34,23,5,10,56
34,24,4,10,57
34,25,4,8,59
34,26,4,7,60
34,27,4,6,61
34,28,4,5,62
34,29,4,4,63
34,30,4,4,63
34,31,4,4,63
34,32,4,3,64
34,33,4,3,64
34,34,4,3,64
34,35,4,3,64
34,36,4,3,64
34,37,4,2,65
34,38,4,2,65
34,39,4,2,65
34,40,4,2,65
34,41,4,2,65
34,42,4,1,66
34,43,3,2,66
34,44,3,2,66
34,45,3,2,66
34,46,3,1,67
34,47,3,1,67
34,48,3,1,67
34,49,3,1,67
34,50,3,1,67
34,51,3,1,67
34,52,3,1,67
34,53,3,1,67
34,54,3,1,67
34,55,3,1,67
34,56,3,1,67
34,57,3,1,67
34,58,3,1,67
34,59,3,1,67
34,60,3,1,67
35,0,93,1,0
35,1,93,1,0
35,2,93,1,0
35,3,93,0,1
35,4,93,0,1
35,5,93,0,1
35,6,93,0,1
35,7,93,0,1
35,8,93,0,1
35,9,93,0,1
35,10,93,0,1
35,11,93,0,1
35,12,93,0,1
35,13,93,0,1
35,14,93,0,1
35,15,93,0,1
35,16,93,0,1
35,17,93,0,1
35,18,93,0,1
35,19,93,0,1
35,20,93,0,1
35,21,93,0,1
35,22,93,0,1
35,23,93,0,1
35,24,93,0,1
35,25,93,0,1
35,26,93,0,1
35,27,93,0,1
35,28,93,0,1
35,29,93,0,1
35,30,93,0,1
35,31,93,0,1
35,32,93,0,1
35,33,93,0,1
35,34,93,0,1
35,35,93,0,1
35,36,93,0,1
35,37,93,0,1
35,38,93,0,1
35,39,93,0,1
35,40,93,0,1
35,41,93,0,1
35,42,93,0,1
35,43,93,0,1
35,44,93,0,1
35,45,93,0,1
35,46,93,0,1
35,47,93,0,1
35,48,93,0,1
35,49,93,0,1
35,50,93,0,1
35,51,93,0,1
35,52,93,0,1
35,53,93,0,1
35,54,93,0,1
35,55,93,0,1
35,56,93,0,1
35,57,93,0,1
35,58,93,0,1
35,59,93,0,1
35,60,93,0,1
36,0,91,3,0
36,1,88,5,1
36,2,88,5,1
36,3,82,10,2
36,4,79,13,2
36,5,71,19,4
36,6,61,25,8
36,7,56,29,9
36,8,49,33,12
36,9,42,37,15
36,10,36,39,19
36,11,26,44,24
36,12,20,41,33
36,13,17,41,36
36,14,14,40,40
36,15,13,38,43
36,16,11,36,47
36,17,11,34,49
36,18,11,30,53
36,19,11,26,57
36,20,9,26,59
36,21,9,25,60
36,22,9,25,60
36,23,8,23,63
36,24,7,21,66
36,25,5,19,70
36,26,3,21,70
36,27,3,20,71
36,28,2,18,74
36,29,1,17,76
36,30,1,16,77
36,31,1,14,79
36,32,1,12,81
36,33,1,10,83
36,34,1,9,84
36,35,1,9,84
36,36,1,9,84
36,37,1,9,84
36,38,1,8,85
36,39,1,8,85
36,40,1,6,87
36,41,1,6,87
36,42,1,4,89
36,43,1,4,89
36,44,1,4,89
36,45,1,4,89
36,46,1,4,89
36,47,1,3,90
36,48,1,3,90
36,49,1,2,91
36,50,1,1,92
36,51,1,1,92
36,52,1,1,92
36,53,1,1,92
36,54,1,1,92
36,55,1,1,92
36,56,1,1,92
36,57,1,1,92
36,58,1,1,92
36,59,1,1,92
36,60,1,1,92
37,0,72,5,0
37,1,69,7,1
37,2,67,7,3
37,3,61,11,5
37,4,55,17,5
37,5,51,18,8
37,6,42,25,10
37,7,41,23,13
37,8,37,26,14
37,9,33,26,18
37,10,26,29,22
37,11,23,26,28
37,12,20,27,30
37,13,14,32,31
37,14,11,34,32
37,15,10,32,35
37,16,10,27,40
37,17,7,28,42
37,18,7,27,43
37,19,5,27,45
37,20,5,25,47
37,21,3,25,49
37,22,2,23,52
37,23,2,22,53
37,24,2,18,57
37,25,0,20,57
37,26,0,16,61
37,27,0,13,64
37,28,0,12,65
37,29,0,12,65
37,30,0,11,66
37,31,0,11,66
37,32,0,9,68
37,33,0,8,69
37,34,0,6,71
37,35,0,6,71
37,36,0,5,72
37,37,0,5,72
37,38,0,5,72
37,39,0,5,72
37,40,0,4,73
37,41,0,3,74
37,42,0,3,74
37,43,0,3,74
37,44,0,3,74
37,45,0,3,74
37,46,0,3,74
37,47,0,3,74
37,48,0,3,74
37,49,0,3,74
37,50,0,3,74
37,51,0,2,75
37,52,0,2,75
37,53,0,2,75
37,54,0,2,75
37,55,0,1,76
37,56,0,1,76
37,57,0,1,76
37,58,0,1,76
37,59,0,1,76
37,60,0,1,76
38,0,81,4,0
38,1,77,8,0
38,2,74,11,0
38,3,69,16,0
38,4,64,20,1
38,5,57,24,4
38,6,53,25,7
38,7,42,32,11
38,8,36,36,13
38,9,31,37,17
38,10,26,35,24
38,11,16,39,30
38,12,14,36,35
38,13,12,34,39
38,14,11,34,40
38,15,9,34,42
38,16,9,32,44
38,17,6,34,45
38,18,6,29,50
38,19,6,27,52
38,20,5,26,54
38,21,3,25,57
38,22,3,23,59
38,23,2,23,60
38,24,1,22,62
38,25,1,19,65
38,26,1,18,66
38,27,1,17,67
38,28,1,13,71
38,29,1,11,73
38,30,1,11,73
38,31,1,11,73
38,32,1,11,73
38,33,0,11,74
38,34,0,8,77
38,35,0,6,79
38,36,0,6,79
38,37,0,6,79
38,38,0,6,79
38,39,0,6,79
38,40,0,6,79
38,41,0,5,80
38,42,0,5,80
38,43,0,5,80
38,44,0,4,81
38,45,0,4,81
38,46,0,4,81
38,47,0,4,81
38,48,0,3,82
38,49,0,3,82
38,50,0,3,82
38,51,0,3,82
38,52,0,3,82
38,53,0,3,82
38,54,0,3,82
38,55,0,3,82
38,56,0,3,82
38,57,0,3,82
38,58,0,3,82
38,59,0,3,82
38,60,0,2,83
39,0,100,4,0
39,1,98,5,1
39,2,97,6,1
39,3,94,9,1
39,4,93,9,2
39,5,87,14,3
39,6,80,19,5
39,7,72,23,9
39,8,64,29,11
39,9,58,31,15
39,10,46,41,17
39,11,38,48,18
39,12,29,53,22
39,13,25,55,24
39,14,19,58,27
39,15,15,59,30
39,16,12,57,35
39,17,11,50,43
39,18,7,50,47
39,19,6,48,50
39,20,5,43,56
39,21,5,41,58
39,22,4,36,64
39,23,2,34,68
39,24,2,30,72
39,25,0,32,72
39,26,0,29,75
39,27,0,26,78
39,28,0,26,78
39,29,0,23,81
39,30,0,21,83
39,31,0,20,84
39,32,0,18,86
39,33,0,15,89
39,34,0,14,90
39,35,0,13,91
39,36,0,11,93
39,37,0,10,94
39,38,0,10,94
39,39,0,9,95
39,40,0,7,97
39,41,0,7,97
39,42,0,7,97
39,43,0,7,97
39,44,0,6,98
39,45,0,5,99
39,46,0,4,100
39,47,0,4,100
39,48,0,4,100
39,49,0,4,100
39,50,0,2,102
39,51,0,2,102
39,52,0,1,103
39,53,0,1,103
39,54,0,1,103
39,55,0,1,103
39,56,0,1,103
39,57,0,1,103
39,58,0,0,104
39,59,0,0,104
39,60,0,0,104
40,0,82,2,0
40,1,82,1,1
40,2,82,1,1
40,3,81,2,1
40,4,81,2,1
40,5,81,2,1
40,6,81,2,1
40,7,80,3,1
40,8,79,4,1
40,9,77,6,1
40,10,75,8,1
40,11,72,11,1
40,12,70,12,2
40,13,64,17,3
40,14,59,21,4
40,15,50,28,6
40,16,41,33,10
40,17,32,39,13
40,18,25,39,20
40,19,21,36,27
40,20,17,35,32
40,21,16,32,36
40,22,13,32,39
40,23,9,32,43
40,24,9,28,47
40,25,8,27,49
40,26,6,27,51
40,27,6,24,54
40,28,4,23,57
40,29,3,21,60
40,30,3,16,65
40,31,3,15,66
40,32,3,15,66
40,33,3,14,67
40,34,3,12,69
40,35,2,12,70
40,36,1,13,70
40,37,0,13,71
40,38,0,11,73
40,39,0,9,75
40,40,0,9,75
40,41,0,8,76
40,42,0,8,76
40,43,0,8,76
40,44,0,7,77
40,45,0,7,77
40,46,0,5,79
40,47,0,5,79
40,48,0,5,79
40,49,0,5,79
40,50,0,5,79
40,51,0,4,80
40,52,0,2,82
40,53,0,2,82
40,54,0,2,82
40,55,0,1,83
40,56,0,1,83
40,57,0,1,83
40,58,0,1,83
40,59,0,1,83
40,60,0,1,83
41,0,53,2,0
41,1,53,2,0
41,2,49,6,0
41,3,47,8,0
41,4,45,9,1
41,5,40,14,1
41,6,37,14,4
41,7,34,16,5
41,8,25,23,7
41,9,19,28,8
41,10,17,28,10
41,11,17,26,12
41,12,16,21,18
41,13,15,21,19
41,14,14,20,21
41,15,11,22,22
41,16,9,22,24
41,17,7,21,27
41,18,5,22,28
41,19,4,21,30
41,20,2,21,32
41,21,2,19,34
41,22,2,18,35
41,23,2,15,38
41,24,2,13,40
41,25,2,11,42
41,26,2,11,42
41,27,1,10,44
41,28,1,9,45
41,29,1,9,45
41,30,1,8,46
41,31,1,6,48
41,32,1,5,49
41,33,1,5,49
41,34,1,5,49
41,35,1,5,49
41,36,1,5,49
41,37,1,4,50
41,38,1,4,50
41,39,1,4,50
41,40,1,4,50
41,41,1,4,50
41,42,1,3,51
41,43,1,3,51
41,44,1,3,51
41,45,1,2,52
41,46,1,2,52
41,47,1,2,52
41,48,1,2,52
41,49,1,2,52
41,50,1,2,52
41,51,1,2,52
41,52,1,2,52
41,53,1,1,53
41,54,1,0,54
41,55,1,0,54
41,56,1,0,54
41,57,1,0,54
41,58,1,0,54
41,59,1,0,54
41,60,1,0,54
42,0,55,4,0
42,1,53,6,0
42,2,52,7,0
42,3,48,10,1
42,4,44,14,1
42,5,39,17,3
42,6,35,18,6
42,7,29,20,10
42,8,24,22,13
42,9,23,21,15
42,10,18,26,15
42,11,13,28,18
42,12,10,27,22
42,13,9,22,28
42,14,8,22,29
42,15,6,22,31
42,16,4,23,32
42,17,4,20,35
42,18,4,19,36
42,19,4,18,37
42,20,3,18,38
42,21,3,17,39
42,22,2,17,40
42,23,2,14,43
42,24,2,13,44
42,25,2,11,46
42,26,2,10,47
42,27,2,9,48
42,28,2,8,49
42,29,2,8,49
42,30,2,7,50
42,31,2,7,50
42,32,2,6,51
42,33,2,6,51
42,34,2,6,51
42,35,2,6,51
42,36,2,4,53
42,37,1,5,53
42,38,1,4,54
42,39,1,4,54
42,40,1,4,54
42,41,1,4,54
42,42,1,4,54
42,43,1,3,55
42,44,1,2,56
42,45,1,2,56
42,46,1,2,56
42,47,1,2,56
42,48,1,2,56
42,49,1,2,56
42,50,1,2,56
42,51,1,1,57
42,52,1,1,57
42,53,1,1,57
42,54,1,1,57
42,55,1,1,57
42,56,1,1,57
42,57,1,1,57
42,58,1,1,57
42,59,1,1,57
42,60,1,1,57
43,0,93,2,0
43,1,93,2,0
43,2,93,2,0
43,3,91,3,1
43,4,90,4,1
43,5,88,6,1
43,6,85,8,2
43,7,80,13,2
43,8,74,17,4
43,9,68,23,4
43,10,61,26,8
43,11,54,32,9
43,12,47,37,11
43,13,33,48,14
43,14,26,52,17
43,15,18,56,21
43,16,14,52,29
43,17,9,50,36
43,18,8,43,44
43,19,5,38,52
43,20,4,37,54
43,21,4,34,57
43,22,2,35,58
43,23,1,34,60
43,24,1,33,61
43,25,1,27,67
43,26,1,25,69
43,27,1,21,73
43,28,1,20,74
43,29,1,19,75
43,30,1,17,77
43,31,1,15,79
43,32,1,14,80
43,33,1,13,81
43,34,1,11,83
43,35,1,11,83
43,36,1,11,83
43,37,1,10,84
43,38,1,9,85
43,39,1,6,88
43,40,1,4,90
43,41,1,3,91
43,42,1,3,91
43,43,1,2,92
43,44,1,2,92
43,45,1,2,92
43,46,1,2,92
43,47,1,2,92
43,48,1,1,93
43,49,1,1,93
43,50,1,1,93
43,51,1,1,93
43,52,1,1,93
43,53,1,1,93
43,54,1,0,94
43,55,1,0,94
43,56,1,0,94
43,57,1,0,94
43,58,1,0,94
43,59,1,0,94
43,60,1,0,94
44,0,95,5,0
44,1,91,9,0
44,2,85,12,3
44,3,79,16,5
44,4,74,19,7
44,5,67,24,9
44,6,61,28,11
44,7,56,30,14
44,8,40,45,15
44,9,31,50,19
44,10,27,45,28
44,11,23,41,36
44,12,21,37,42
44,13,18,37,45
44,14,14,39,47
44,15,10,40,50
44,16,8,36,56
44,17,8,31,61
44,18,5,31,64
44,19,5,26,69
44,20,2,27,71
44,21,2,25,73
44,22,2,22,76
44,23,2,19,79
44,24,2,17,81
44,25,2,12,86
44,26,2,11,87
44,27,2,8,90
44,28,2,7,91
44,29,2,7,91
44,30,2,7,91
44,31,2,5,93
44,32,2,3,95
44,33,2,3,95
44,34,2,3,95
44,35,2,3,95
44,36,2,3,95
44,37,2,3,95
44,38,2,3,95
44,39,2,2,96
44,40,2,2,96
44,41,2,2,96
44,42,2,2,96
44,43,2,2,96
44,44,2,2,96
44,45,2,2,96
44,46,2,2,96
44,47,1,3,96
44,48,1,2,97
44,49,1,1,98
44,50,1,1,98
44,51,1,1,98
44,52,1,1,98
44,53,1,1,98
44,54,1,1,98
44,55,1,1,98
44,56,1,1,98
44,57,1,1,98
44,58,1,1,98
44,59,1,1,98
44,60,1,1,98
45,0,52,4,0
45,1,52,4,0
45,2,49,7,0
45,3,46,10,0
45,4,41,14,1
45,5,34,21,1
45,6,26,25,5
45,7,24,20,12
45,8,19,24,13
45,9,13,25,18
45,10,8,26,22
45,11,5,26,25
45,12,4,25,27
45,13,4,23,29
45,14,3,23,30
45,15,2,22,32
45,16,1,22,33
45,17,1,21,34
45,18,1,19,36
45,19,1,18,37
45,20,1,17,38
45,21,1,15,40
45,22,1,13,42
45,23,1,12,43
45,24,0,12,44
45,25,0,12,44
45,26,0,10,46
45,27,0,10,46
45,28,0,10,46
45,29,0,9,47
45,30,0,6,50
45,31,0,5,51
45,32,0,4,52
45,33,0,3,53
45,34,0,3,53
45,35,0,3,53
45,36,0,1,55
45,37,0,1,55
45,38,0,1,55
45,39,0,1,55
45,40,0,1,55
45,41,0,1,55
45,42,0,1,55
45,43,0,0,56
45,44,0,0,56
45,45,0,0,56
45,46,0,0,56
45,47,0,0,56
45,48,0,0,56
