trajectory_id,time_step,S,I,R
22,54,0,0,56
22,55,0,0,56
22,56,0,0,56
22,57,0,0,56
22,58,0,0,56
22,59,0,0,56
22,60,0,0,56
23,0,91,5,0
23,1,89,7,0
23,2,86,10,0
23,3,83,13,0
23,4,78,17,1
23,5,74,18,4
23,6,68,24,4
23,7,60,30,6
23,8,51,37,8
23,9,41,43,12
23,10,35,45,16
23,11,26,53,17
23,12,20,56,20
23,13,14,57,25
23,14,10,55,31
23,15,8,53,35
23,16,3,54,39
23,17,2,52,42
23,18,2,46,48
23,19,1,44,51
23,20,1,35,60
23,21,1,33,62
23,22,1,31,64
23,23,1,30,65
23,24,1,29,66
23,25,1,26,69
23,26,0,24,72
23,27,0,23,73
23,28,0,21,75
23,29,0,20,76
23,30,0,19,77
23,31,0,18,78
23,32,0,17,79
23,33,0,15,81
23,34,0,14,82
23,35,0,12,84
23,36,0,12,84
23,37,0,10,86
23,38,0,10,86
23,39,0,10,86
23,40,0,10,86
23,41,0,9,87
23,42,0,8,88
23,43,0,8,88
23,44,0,7,89
23,45,0,6,90
23,46,0,5,91
23,47,0,4,92
23,48,0,3,93
23,49,0,3,93
23,50,0,3,93
23,51,0,3,93
23,52,0,3,93
23,53,0,3,93
23,54,0,3,93
23,55,0,3,93
23,56,0,3,93
23,57,0,3,93
23,58,0,3,93
23,59,0,2,94
23,60,0,1,95
24,0,89,4,0
24,1,87,6,0
24,2,87,5,1
24,3,87,4,2
24,4,86,4,3
24,5,82,8,3
24,6,77,11,5
24,7,74,12,7
24,8,71,14,8
24,9,63,20,10
24,10,57,23,13
24,11,51,27,15
24,12,38,36,19
24,13,31,36,26
24,14,24,38,31
24,15,19,38,36
24,16,18,36,39
24,17,14,34,45
24,18,11,35,47
24,19,8,30,55
24,20,7,29,57
24,21,5,27,61
24,22,5,26,62
24,23,2,25,66
24,24,0,25,68
24,25,0,23,70
24,26,0,21,72
24,27,0,21,72
24,28,0,19,74
24,29,0,17,76
24,30,0,15,78
24,31,0,13,80
24,32,0,11,82
24,33,0,10,83
24,34,0,8,85
24,35,0,8,85
24,36,0,8,85
24,37,0,7,86
24,38,0,6,87
24,39,0,6,87
24,40,0,6,87
24,41,0,6,87
24,42,0,3,90
24,43,0,3,90
24,44,0,3,90
24,45,0,2,91
24,46,0,0,93
24,47,0,0,93
24,48,0,0,93
24,49,0,0,93
24,50,0,0,93
24,51,0,0,93
24,52,0,0,93
24,53,0,0,93
24,54,0,0,93
24,55,0,0,93
24,56,0,0,93
24,57,0,0,93
24,58,0,0,93
24,59,0,0,93
24,60,0,0,93
25,0,70,2,0
25,1,69,3,0
25,2,67,4,1
25,3,67,2,3
25,4,66,3,3
25,5,64,5,3
25,6,61,8,3
25,7,57,11,4
25,8,49,16,7
25,9,46,19,7
25,10,42,22,8
25,11,38,22,12
25,12,29,30,13
25,13,25,30,17
25,14,22,31,19
25,15,19,31,22
25,16,16,28,28
25,17,11,29,32
25,18,7,31,34
25,19,6,29,37
25,20,6,22,44
25,21,4,22,46
25,22,4,15,53
25,23,4,15,53
25,24,2,15,55
25,25,2,13,57
25,26,2,11,59
25,27,2,10,60
25,28,2,10,60
25,29,2,9,61
25,30,2,6,64
25,31,2,5,65
25,32,2,3,67
25,33,2,3,67
25,34,2,3,67
25,35,2,2,68
25,36,2,2,68
25,37,2,2,68
25,38,2,2,68
25,39,2,2,68
25,40,2,2,68
25,41,2,2,68
25,42,2,2,68
25,43,2,2,68
25,44,2,1,69
25,45,2,1,69
25,46,2,1,69
25,47,2,1,69
25,48,2,1,69
25,49,2,1,69
25,50,2,1,69
25,51,2,1,69
25,52,2,1,69
25,53,2,1,69
25,54,2,1,69
25,55,2,1,69
25,56,2,1,69
25,57,2,1,69
25,58,2,1,69
25,59,2,1,69
25,60,2,1,69
26,0,62,1,0
26,1,62,1,0
26,2,62,1,0
26,3,62,1,0
26,4,62,1,0
26,5,61,2,0
26,6,61,2,0
26,7,58,5,0
26,8,56,7,0
26,9,54,8,1
26,10,45,17,1
26,11,41,20,2
26,12,36,22,5
26,13,31,26,6
26,14,23,32,8
26,15,16,36,11
26,16,13,34,16
26,17,10,32,21
26,18,8,29,26
26,19,7,28,28
26,20,5,29,29
26,21,3,25,35
26,22,3,20,40
26,23,3,17,43
26,24,3,16,44
26,25,3,13,47
26,26,3,11,49
26,27,3,8,52
26,28,2,8,53
26,29,2,7,54
26,30,2,5,56
26,31,2,5,56
26,32,2,3,58
26,33,2,2,59
26,34,2,2,59
26,35,2,2,59
26,36,1,2,60
26,37,1,2,60
26,38,1,2,60
26,39,1,2,60
26,40,1,2,60
26,41,1,2,60
26,42,1,2,60
26,43,1,1,61
26,44,1,1,61
26,45,1,1,61
26,46,1,1,61
26,47,1,1,61
26,48,1,0,62
26,49,1,0,62
26,50,1,0,62
26,51,1,0,62
26,52,1,0,62
26,53,1,0,62
26,54,1,0,62
26,55,1,0,62
26,56,1,0,62
26,57,1,0,62
26,58,1,0,62
26,59,1,0,62
26,60,1,0,62
27,0,83,5,0
27,1,82,6,0
27,2,79,9,0
27,3,70,17,1
27,4,69,15,4
27,5,66,15,7
27,6,60,18,10
27,7,53,23,12
27,8,43,28,17
27,9,37,31,20
27,10,34,30,24
27,11,27,35,26
27,12,21,37,30
27,13,17,37,34
27,14,14,36,38
27,15,11,35,42
27,16,8,31,49
27,17,4,32,52
27,18,2,30,56
27,19,2,26,60
27,20,1,26,61
27,21,0,24,64
27,22,0,22,66
27,23,0,20,68
27,24,0,19,69
27,25,0,18,70
27,26,0,17,71
27,27,0,13,75
27,28,0,13,75
27,29,0,12,76
27,30,0,12,76
27,31,0,9,79
27,32,0,8,80
27,33,0,8,80
27,34,0,6,82
27,35,0,6,82
27,36,0,5,83
27,37,0,5,83
27,38,0,5,83
27,39,0,5,83
27,40,0,5,83
27,41,0,5,83
27,42,0,4,84
27,43,0,4,84
27,44,0,4,84
27,45,0,4,84
27,46,0,3,85
27,47,0,3,85
27,48,0,3,85
27,49,0,2,86
27,50,0,2,86
27,51,0,2,86
27,52,0,2,86
27,53,0,2,86
27,54,0,2,86
27,55,0,2,86
27,56,0,1,87
27,57,0,1,87
27,58,0,1,87
27,59,0,1,87
27,60,0,1,87
28,0,93,1,0
28,1,91,3,0
28,2,90,3,1
28,3,90,2,2
28,4,90,2,2
28,5,90,2,2
28,6,88,4,2
28,7,86,6,2
28,8,84,7,3
28,9,80,10,4
28,10,74,16,4
28,11,68,19,7
28,12,64,23,7
28,13,55,32,7
28,14,44,40,10
28,15,36,45,13
28,16,29,46,19
28,17,24,48,22
28,18,16,48,30
28,19,12,49,33
28,20,9,52,33
28,21,6,50,38
28,22,4,51,39
28,23,3,48,43
28,24,3,43,48
28,25,2,40,52
28,26,1,39,54
28,27,1,34,59
28,28,1,28,65
28,29,1,28,65
28,30,1,25,68
28,31,0,24,70
28,32,0,19,75
28,33,0,17,77
28,34,0,15,79
28,35,0,15,79
28,36,0,11,83
28,37,0,11,83
28,38,0,10,84
28,39,0,9,85
28,40,0,7,87
28,41,0,4,90
28,42,0,3,91
28,43,0,3,91
28,44,0,3,91
28,45,0,2,92
28,46,0,2,92
28,47,0,2,92
28,48,0,1,93
28,49,0,1,93
28,50,0,1,93
28,51,0,1,93
28,52,0,0,94
28,53,0,0,94
28,54,0,0,94
28,55,0,0,94
28,56,0,0,94
28,57,0,0,94
28,58,0,0,94
28,59,0,0,94
28,60,0,0,94
29,0,61,1,0
29,1,60,2,0
29,2,57,5,0
29,3,56,5,1
29,4,54,7,1
29,5,48,11,3
29,6,45,12,5
29,7,42,14,6
29,8,39,16,7
29,9,31,21,10
29,10,26,24,12
29,11,22,27,13
29,12,20,28,14
29,13,18,29,15
29,14,17,24,21
29,15,14,24,24
29,16,12,20,30
29,17,11,21,30
29,18,8,23,31
29,19,7,24,31
29,20,5,23,34
29,21,5,23,34
29,22,4,23,35
29,23,3,23,36
29,24,3,20,39
29,25,2,20,40
29,26,2,18,42
29,27,2,18,42
29,28,1,19,42
29,29,1,17,44
29,30,1,16,45
29,31,1,15,46
29,32,1,14,47
29,33,0,12,50
29,34,0,11,51
29,35,0,8,54
29,36,0,8,54
29,37,0,8,54
29,38,0,7,55
29,39,0,6,56
29,40,0,6,56
29,41,0,5,57
29,42,0,4,58
29,43,0,4,58
29,44,0,4,58
29,45,0,4,58
29,46,0,4,58
29,47,0,4,58
29,48,0,4,58
29,49,0,4,58
29,50,0,4,58
29,51,0,2,60
29,52,0,2,60
29,53,0,1,61
29,54,0,1,61
29,55,0,1,61
29,56,0,1,61
29,57,0,1,61
29,58,0,1,61
29,59,0,1,61
29,60,0,1,61
30,0,92,4,0
30,1,89,6,1
30,2,84,10,2
30,3,80,14,2
30,4,76,17,3
30,5,74,16,6
30,6,70,19,7
30,7,58,31,7
30,8,47,36,13
30,9,39,40,17
30,10,31,47,18
30,11,23,48,25
30,12,19,48,29
30,13,14,48,34
30,14,9,47,40
30,15,6,41,49
30,16,5,38,53
30,17,3,39,54
30,18,3,32,61
30,19,3,28,65
30,20,1,29,66
30,21,1,26,69
30,22,1,23,72
30,23,1,22,73
30,24,0,20,76
30,25,0,19,77
30,26,0,17,79
30,27,0,14,82
30,28,0,14,82
30,29,0,11,85
30,30,0,8,88
30,31,0,7,89
30,32,0,6,90
30,33,0,6,90
30,34,0,6,90
30,35,0,6,90
30,36,0,5,91
30,37,0,5,91
30,38,0,5,91
30,39,0,5,91
30,40,0,5,91
30,41,0,4,92
30,42,0,4,92
30,43,0,4,92
30,44,0,4,92
30,45,0,4,92
30,46,0,3,93
30,47,0,3,93
30,48,0,3,93
30,49,0,3,93
30,50,0,3,93
30,51,0,3,93
30,52,0,3,93
30,53,0,2,94
30,54,0,2,94
30,55,0,1,95
30,56,0,1,95
30,57,0,1,95
30,58,0,1,95
30,59,0,1,95
30,60,0,1,95
31,0,52,3,0
31,1,48,7,0
31,2,44,10,1
31,3,42,11,2
31,4,38,15,2
31,5,33,19,3
31,6,29,23,3
31,7,22,25,8
31,8,16,30,9
31,9,11,31,13
31,10,7,33,15
31,11,3,33,19
31,12,2,33,20
31,13,1,28,26
31,14,1,21,33
31,15,1,17,37
31,16,1,16,38
31,17,1,15,39
31,18,1,14,40
31,19,1,13,41
31,20,1,12,42
31,21,1,9,45
31,22,1,7,47
31,23,1,7,47
31,24,1,4,50
31,25,1,4,50
31,26,1,4,50
31,27,1,4,50
31,28,1,3,51
31,29,1,3,51
31,30,0,2,53
31,31,0,2,53
31,32,0,2,53
31,33,0,2,53
31,34,0,2,53
31,35,0,2,53
31,36,0,2,53
31,37,0,2,53
31,38,0,2,53
31,39,0,2,53
31,40,0,2,53
31,41,0,2,53
31,42,0,2,53
31,43,0,1,54
31,44,0,1,54
31,45,0,1,54
31,46,0,1,54
31,47,0,1,54
31,48,0,1,54
31,49,0,1,54
31,50,0,1,54
31,51,0,1,54
31,52,0,1,54
31,53,0,1,54
31,54,0,1,54
31,55,0,1,54
31,56,0,0,55
31,57,0,0,55
31,58,0,0,55
31,59,0,0,55
31,60,0,0,55
32,0,52,2,0
32,1,48,5,1
32,2,45,8,1
32,3,43,10,1
32,4,38,15,1
32,5,37,13,4
32,6,29,20,5
32,7,26,20,8
32,8,22,22,10
32,9,19,24,11
32,10,14,27,13
32,11,13,23,18
32,12,12,21,21
32,13,10,21,23
32,14,8,20,26
32,15,7,18,29
32,16,7,17,30
32,17,7,16,31
32,18,6,17,31
32,19,6,16,32
32,20,5,15,34
32,21,4,15,35
32,22,4,14,36
32,23,4,9,41
32,24,4,9,41
32,25,4,7,43
32,26,3,6,45
32,27,3,4,47
32,28,3,4,47
32,29,3,4,47
32,30,3,4,47
32,31,3,4,47
32,32,3,4,47
32,33,3,3,48
32,34,2,4,48
32,35,2,3,49
32,36,2,3,49
32,37,2,2,50
32,38,2,2,50
32,39,2,2,50
32,40,2,2,50
32,41,2,2,50
32,42,2,2,50
32,43,2,2,50
32,44,2,2,50
32,45,2,2,50
32,46,2,2,50
32,47,2,2,50
32,48,2,1,51
32,49,2,1,51
32,50,2,0,52
32,51,2,0,52
32,52,2,0,52
32,53,2,0,52
32,54,2,0,52
32,55,2,0,52
32,56,2,0,52
32,57,2,0,52
32,58,2,0,52
32,59,2,0,52
32,60,2,0,52
33,0,50,1,0
33,1,49,2,0
33,2,49,2,0
33,3,49,2,0
33,4,49,2,0
33,5,47,4,0
33,6,44,7,0
33,7,42,8,1
33,8,42,6,3
33,9,39,8,4
33,10,35,12,4
33,11,32,15,4
33,12,28,19,4
33,13,23,24,4
33,14,17,28,6
33,15,14,29,8
33,16,13,26,12
33,17,8,26,17
33,18,7,26,18
33,19,3,29,19
33,20,1,28,22
33,21,1,27,23
33,22,1,25,25
33,23,1,23,27
33,24,1,23,27
33,25,1,22,28
33,26,1,21,29
33,27,1,18,32
33,28,1,17,33
33,29,1,16,34
33,30,1,14,36
33,31,1,13,37
33,32,0,11,40
33,33,0,11,40
33,34,0,10,41
33,35,0,9,42
33,36,0,8,43
33,37,0,8,43
33,38,0,7,44
33,39,0,7,44
33,40,0,6,45
33,41,0,6,45
33,42,0,5,46
33,43,0,4,47
33,44,0,3,48
33,45,0,2,49
33,46,0,1,50
33,47,0,1,50
33,48,0,1,50
33,49,0,1,50
33,50,0,0,51
33,51,0,0,51
33,52,0,0,51
33,53,0,0,51
33,54,0,0,51
33,55,0,0,51
33,56,0,0,51
33,57,0,0,51
33,58,0,0,51
33,59,0,0,51
33,60,0,0,51
34,0,73,1,0
34,1,71,3,0
34,2,68,6,0
34,3,65,7,2
34,4,61,11,2
34,5,57,11,6
34,6,54,13,7
34,7,50,16,8
34,8,48,14,12
34,9,45,16,13
34,10,41,20,13
34,11,31,27,16
34,12,27,28,19
34,13,19,34,21
34,14,18,32,24
34,15,17,32,25
34,16,14,29,31
34,17,11,27,36
34,18,8,27,39
34,19,7,26,41
34,20,6,26,42
34,21,5,25,44
34,22,3,24,47
34,23,3,23,48
34,24,1,22,51
34,25,0,19,55
34,26,0,16,58
34,27,0,15,59
34,28,0,14,60
34,29,0,13,61
34,30,0,10,64
34,31,0,8,66
34,32,0,8,66
34,33,0,8,66
34,34,0,8,66
34,35,0,6,68
34,36,0,4,70
34,37,0,4,70
34,38,0,4,70
34,39,0,4,70
34,40,0,4,70
34,41,0,4,70
34,42,0,4,70
34,43,0,4,70
34,44,0,3,71
34,45,0,3,71
34,46,0,3,71
34,47,0,3,71
34,48,0,2,72
34,49,0,1,73
34,50,0,1,73
34,51,0,1,73
34,52,0,1,73
34,53,0,1,73
34,54,0,1,73
34,55,0,1,73
34,56,0,0,74
34,57,0,0,74
34,58,0,0,74
34,59,0,0,74
34,60,0,0,74
35,0,50,2,0
35,1,48,3,1
35,2,48,3,1
35,3,45,6,1
35,4,44,6,2
35,5,43,7,2
35,6,38,12,2
35,7,34,14,4
35,8,28,19,5
35,9,23,22,7
35,10,18,26,8
35,11,15,27,10
35,12,9,32,11
35,13,5,33,14
35,14,4,30,18
35,15,4,27,21
35,16,3,27,22
35,17,2,26,24
35,18,2,23,27
35,19,1,20,31
35,20,1,19,32
35,21,0,16,36
35,22,0,12,40
35,23,0,10,42
35,24,0,8,44
35,25,0,8,44
35,26,0,8,44
35,27,0,6,46
35,28,0,6,46
35,29,0,6,46
35,30,0,5,47
35,31,0,5,47
35,32,0,4,48
35,33,0,3,49
35,34,0,3,49
35,35,0,2,50
35,36,0,1,51
35,37,0,1,51
35,38,0,1,51
35,39,0,1,51
35,40,0,1,51
35,41,0,1,51
35,42,0,0,52
35,43,0,0,52
35,44,0,0,52
35,45,0,0,52
35,46,0,0,52
35,47,0,0,52
35,48,0,0,52
35,49,0,0,52
35,50,0,0,52
35,51,0,0,52
35,52,0,0,52
35,53,0,0,52
35,54,0,0,52
35,55,0,0,52
35,56,0,0,52
35,57,0,0,52
35,58,0,0,52
35,59,0,0,52
35,60,0,0,52
36,0,50,1,0
36,1,50,0,1
36,2,50,0,1
36,3,50,0,1
36,4,50,0,1
36,5,50,0,1
36,6,50,0,1
36,7,50,0,1
36,8,50,0,1
36,9,50,0,1
36,10,50,0,1
36,11,50,0,1
36,12,50,0,1
36,13,50,0,1
36,14,50,0,1
36,15,50,0,1
36,16,50,0,1
36,17,50,0,1
36,18,50,0,1
36,19,50,0,1
36,20,50,0,1
36,21,50,0,1
36,22,50,0,1
36,23,50,0,1
36,24,50,0,1
36,25,50,0,1
36,26,50,0,1
36,27,50,0,1
36,28,50,0,1
36,29,50,0,1
36,30,50,0,1
36,31,50,0,1
36,32,50,0,1
36,33,50,0,1
36,34,50,0,1
36,35,50,0,1
36,36,50,0,1
36,37,50,0,1
36,38,50,0,1
36,39,50,0,1
36,40,50,0,1
36,41,50,0,1
36,42,50,0,1
36,43,50,0,1
36,44,50,0,1
36,45,50,0,1
36,46,50,0,1
36,47,50,0,1
36,48,50,0,1
36,49,50,0,1
36,50,50,0,1
36,51,50,0,1
36,52,50,0,1
36,53,50,0,1
36,54,50,0,1
36,55,50,0,1
36,56,50,0,1
36,57,50,0,1
36,58,50,0,1
36,59,50,0,1
36,60,50,0,1
37,0,74,3,0
37,1,72,5,0
37,2,70,7,0
37,3,66,11,0
37,4,59,16,2
37,5,57,14,6
37,6,52,16,9
37,7,46,20,11
37,8,34,31,12
37,9,30,31,16
37,10,27,31,19
37,11,21,33,23
37,12,17,34,26
37,13,14,34,29
37,14,9,39,29
37,15,6,38,33
37,16,6,36,35
37,17,6,32,39
37,18,4,30,43
37,19,3,28,46
37,20,3,27,47
37,21,2,28,47
37,22,2,26,49
37,23,2,22,53
37,24,2,21,54
37,25,1,22,54
37,26,1,19,57
37,27,0,19,58
37,28,0,18,59
37,29,0,16,61
37,30,0,14,63
37,31,0,13,64
37,32,0,12,65
37,33,0,11,66
37,34,0,9,68
37,35,0,9,68
37,36,0,9,68
37,37,0,9,68
37,38,0,8,69
37,39,0,7,70
37,40,0,7,70
37,41,0,7,70
37,42,0,6,71
37,43,0,5,72
37,44,0,4,73
37,45,0,4,73
37,46,0,3,74
37,47,0,3,74
37,48,0,3,74
37,49,0,3,74
37,50,0,3,74
37,51,0,2,75
37,52,0,2,75
37,53,0,2,75
37,54,0,1,76
37,55,0,1,76
37,56,0,1,76
37,57,0,1,76
37,58,0,0,77
37,59,0,0,77
37,60,0,0,77
38,0,90,5,0
38,1,88,6,1
38,2,84,10,1
38,3,79,15,1
38,4,73,19,3
38,5,61,27,7
38,6,54,32,9
38,7,48,36,11
38,8,40,42,13
38,9,32,44,19
38,10,22,50,23
38,11,18,53,24
38,12,12,54,29
38,13,9,50,36
38,14,9,43,43
38,15,7,38,50
38,16,6,36,53
38,17,4,33,58
38,18,4,28,63
38,19,4,25,66
38,20,3,23,69
38,21,2,22,71
38,22,2,18,75
38,23,2,18,75
38,24,2,17,76
38,25,2,15,78
38,26,2,12,81
38,27,2,10,83
38,28,2,7,86
38,29,2,7,86
38,30,2,6,87
38,31,2,6,87
38,32,2,6,87
38,33,2,6,87
38,34,2,5,88
38,35,2,5,88
38,36,2,5,88
38,37,2,4,89
38,38,2,3,90
38,39,2,2,91
38,40,1,3,91
38,41,1,3,91
38,42,1,2,92
38,43,1,2,92
38,44,1,2,92
38,45,1,1,93
38,46,1,1,93
38,47,1,1,93
38,48,1,1,93
38,49,1,1,93
38,50,1,1,93
38,51,1,1,93
38,52,1,1,93
38,53,1,0,94
38,54,1,0,94
38,55,1,0,94
38,56,1,0,94
38,57,1,0,94
38,58,1,0,94
38,59,1,0,94
38,60,1,0,94
39,0,60,3,0
39,1,59,3,1
39,2,54,7,2
39,3,54,7,2
39,4,53,7,3
39,5,52,8,3
39,6,51,8,4
39,7,48,11,4
39,8,43,16,4
39,9,36,22,5
39,10,29,28,6
39,11,23,33,7
39,12,16,37,10
39,13,12,37,14
39,14,8,35,20
39,15,7,31,25
39,16,7,28,28
39,17,7,25,31
39,18,7,23,33
39,19,6,22,35
39,20,5,20,38
39,21,1,24,38
39,22,1,23,39
39,23,1,20,42
39,24,1,18,44
39,25,1,15,47
39,26,1,14,48
39,27,1,12,50
39,28,1,12,50
39,29,1,11,51
39,30,1,10,52
39,31,1,9,53
39,32,0,10,53
39,33,0,10,53
39,34,0,8,55
39,35,0,8,55
39,36,0,7,56
39,37,0,6,57
39,38,0,6,57
39,39,0,6,57
39,40,0,5,58
39,41,0,5,58
39,42,0,5,58
39,43,0,3,60
39,44,0,3,60
39,45,0,3,60
39,46,0,1,62
39,47,0,1,62
39,48,0,1,62
39,49,0,1,62
39,50,0,1,62
39,51,0,1,62
39,52,0,0,63
39,53,0,0,63
39,54,0,0,63
39,55,0,0,63
39,56,0,0,63
39,57,0,0,63
39,58,0,0,63
39,59,0,0,63
39,60,0,0,63
40,0,65,1,0
40,1,65,1,0
40,2,64,2,0
40,3,62,4,0
40,4,61,4,1
40,5,58,5,3
40,6,57,4,5
40,7,56,5,5
40,8,55,6,5
40,9,50,10,6
40,10,42,18,6
40,11,36,22,8
40,12,29,28,9
40,13,21,35,10
40,14,17,36,13
40,15,12,39,15
40,16,10,37,19
40,17,7,35,24
40,18,4,31,31
40,19,3,28,35
40,20,2,28,36
40,21,1,22,43
40,22,1,19,46
40,23,1,19,46
40,24,1,15,50
40,25,0,15,51
40,26,0,15,51
40,27,0,13,53
40,28,0,11,55
40,29,0,8,58
40,30,0,7,59
40,31,0,5,61
40,32,0,4,62
40,33,0,4,62
40,34,0,4,62
40,35,0,3,63
40,36,0,3,63
40,37,0,3,63
40,38,0,2,64
40,39,0,2,64
40,40,0,2,64
40,41,0,2,64
40,42,0,2,64
40,43,0,2,64
40,44,0,2,64
40,45,0,2,64
40,46,0,2,64
40,47,0,2,64
40,48,0,0,66
40,49,0,0,66
40,50,0,0,66
40,51,0,0,66
40,52,0,0,66
40,53,0,0,66
40,54,0,0,66
40,55,0,0,66
40,56,0,0,66
40,57,0,0,66
40,58,0,0,66
40,59,0,0,66
40,60,0,0,66
41,0,54,1,0
41,1,54,1,0
41,2,54,1,0
41,3,54,1,0
41,4,54,1,0
41,5,53,2,0
41,6,52,2,1
41,7,52,2,1
41,8,49,5,1
41,9,48,5,2
41,10,44,9,2
41,11,40,13,2
41,12,34,18,3
41,13,27,25,3
41,14,22,28,5
41,15,19,31,5
41,16,17,29,9
41,17,14,30,11
41,18,11,27,17
41,19,7,30,18
41,20,5,28,22
41,21,4,25,26
41,22,3,21,31
41,23,3,16,36
41,24,2,14,39
41,25,2,11,42
41,26,2,11,42
41,27,2,10,43
41,28,2,10,43
41,29,2,9,44
41,30,2,9,44
41,31,2,7,46
41,32,2,7,46
41,33,2,7,46
41,34,2,6,47
41,35,2,5,48
41,36,2,5,48
41,37,1,5,49
41,38,1,5,49
41,39,1,5,49
41,40,1,5,49
41,41,1,5,49
41,42,1,5,49
41,43,1,4,50
41,44,1,4,50
41,45,1,4,50
41,46,1,4,50
41,47,1,3,51
41,48,1,2,52
41,49,1,2,52
41,50,1,2,52
41,51,1,2,52
41,52,1,1,53
41,53,1,1,53
41,54,1,1,53
41,55,1,1,53
41,56,1,1,53
41,57,1,1,53
41,58,1,1,53
41,59,1,1,53
41,60,1,1,53
42,0,74,4,0
42,1,74,4,0
42,2,74,4,0
42,3,74,4,0
42,4,73,5,0
42,5,71,7,0
42,6,69,8,1
42,7,65,11,2
42,8,61,13,4
42,9,57,15,6
42,10,47,24,7
42,11,38,29,11
42,12,29,35,14
42,13,21,41,16
42,14,15,44,19
42,15,11,42,25
42,16,7,41,30
42,17,3,40,35
42,18,2,33,43
42,19,2,27,49
42,20,2,25,51
42,21,2,22,54
42,22,1,20,57
42,23,1,18,59
42,24,1,14,63
42,25,1,14,63
42,26,1,14,63
42,27,1,11,66
42,28,1,10,67
42,29,1,10,67
42,30,1,10,67
42,31,1,10,67
42,32,1,10,67
42,33,1,9,68
42,34,1,9,68
42,35,1,9,68
42,36,0,9,69
42,37,0,8,70
42,38,0,7,71
42,39,0,7,71
42,40,0,7,71
42,41,0,7,71
42,42,0,6,72
42,43,0,6,72
42,44,0,5,73
42,45,0,5,73
42,46,0,4,74
42,47,0,3,75
42,48,0,3,75
42,49,0,2,76
42,50,0,2,76
42,51,0,1,77
42,52,0,1,77
42,53,0,1,77
42,54,0,1,77
42,55,0,1,77
42,56,0,1,77
42,57,0,1,77
42,58,0,1,77
42,59,0,1,77
42,60,0,1,77
43,0,97,5,0
43,1,94,8,0
43,2,92,10,0
43,3,86,15,1
43,4,80,19,3
43,5,74,24,4
43,6,63,31,8
43,7,50,40,12
43,8,43,45,14
43,9,32,53,17
43,10,24,55,23
43,11,19,55,28
43,12,14,56,32
43,13,12,52,38
43,14,8,52,42
43,15,5,45,52
43,16,4,42,56
43,17,3,38,61
43,18,2,34,66
43,19,2,29,71
43,20,2,27,73
43,21,2,23,77
43,22,2,23,77
43,23,2,20,80
43,24,2,19,81
43,25,2,18,82
43,26,2,18,82
43,27,2,17,83
43,28,2,17,83
43,29,2,16,84
43,30,2,14,86
43,31,1,15,86
43,32,1,13,88
43,33,1,12,89
43,34,0,12,90
43,35,0,11,91
43,36,0,11,91
43,37,0,9,93
43,38,0,9,93
43,39,0,8,94
43,40,0,7,95
43,41,0,7,95
43,42,0,6,96
43,43,0,5,97
43,44,0,5,97
43,45,0,4,98
43,46,0,4,98
43,47,0,4,98
43,48,0,3,99
43,49,0,2,100
43,50,0,2,100
43,51,0,2,100
43,52,0,2,100
43,53,0,2,100
43,54,0,2,100
43,55,0,2,100
43,56,0,2,100
43,57,0,2,100
43,58,0,1,101
43,59,0,1,101
43,60,0,1,101
44,0,76,1,0
44,1,76,1,0
44,2,76,1,0
44,3,75,2,0
44,4,72,5,0
44,5,72,3,2
44,6,72,2,3
44,7,71,3,3
44,8,71,2,4
44,9,70,3,4
44,10,69,4,4
44,11,69,3,5
44,12,67,5,5
44,13,65,7,5
44,14,63,8,6
44,15,63,7,7
44,16,59,11,7
44,17,57,13,7
44,18,52,17,8
44,19,43,24,10
44,20,36,30,11
44,21,32,30,15
44,22,26,34,17
44,23,21,35,21
44,24,18,32,27
44,25,16,31,30
44,26,13,34,30
44,27,10,35,32
44,28,8,33,36
44,29,8,30,39
44,30,7,28,42
44,31,5,28,44
44,32,5,25,47
44,33,3,26,48
44,34,3,22,52
44,35,2,19,56
44,36,1,17,59
44,37,1,16,60
44,38,1,15,61
44,39,0,15,62
44,40,0,14,63
44,41,0,11,66
44,42,0,10,67
44,43,0,6,71
44,44,0,6,71
44,45,0,5,72
44,46,0,4,73
44,47,0,4,73
44,48,0,4,73
44,49,0,4,73
44,50,0,4,73
44,51,0,4,73
44,52,0,4,73
44,53,0,3,74
44,54,0,3,74
44,55,0,2,75
44,56,0,2,75
44,57,0,1,76
44,58,0,1,76
44,59,0,1,76
44,60,0,1,76
45,0,68,5,0
45,1,68,4,1
45,2,66,5,2
45,3,65,6,2
45,4,60,11,2
45,5,54,17,2
45,6,51,18,4
45,7,47,22,4
45,8,33,33,7
45,9,23,40,10
45,10,17,42,14
45,11,13,42,18
45,12,9,42,22
45,13,8,38,27
45,14,4,37,32
45,15,2,38,33
45,16,2,34,37
45,17,2,31,40
45,18,1,27,45
45,19,1,27,45
45,20,1,24,48
45,21,0,24,49
45,22,0,23,50
45,23,0,22,51
45,24,0,18,55
45,25,0,16,57
45,26,0,15,58
45,27,0,13,60
45,28,0,11,62
45,29,0,11,62
45,30,0,9,64
45,31,0,9,64
45,32,0,8,65
45,33,0,8,65
45,34,0,7,66
45,35,0,6,67
45,36,0,5,68
45,37,0,5,68
45,38,0,5,68
45,39,0,4,69
45,40,0,4,69
45,41,0,3,70
45,42,0,3,70
45,43,0,3,70
45,44,0,3,70
45,45,0,3,70
45,46,0,3,70
45,47,0,3,70
45,48,0,2,71
